,phi_loss,phi_std,avg_pred_loss,avg_pred_std,before_loss,before_std,folder,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/alpha,config/phi_first_out,config/phi_second_out,config/discrim_hidden,config/dim_a,config/gamma,config/SN,config/K_shot,logdir
180,1.6102335153786655,0.3196678916818212,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202403_28_49_cmd_residual,1717920405,,True,1,0046aa20,2024-06-09_04-06-45,2276.863241672516,2276.863241672516,3648474,CICSUNIX-US-003,172.31.105.37,2276.863241672516,1,0.0012216832756681267,0.06619828821759315,80,128,30,12,20,8,50,0046aa20
181,1.5727017358040345,0.29924603528692145,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202404_03_23_cmd_residual,1717923427,,False,1,7ac11276,2024-06-09_04-57-07,3223.940915584564,3223.940915584564,3966763,CICSUNIX-US-003,172.31.105.37,3223.940915584564,1,0.0015532693634593294,0.06656848062871203,256,128,30,12,20,8,50,7ac11276
182,1.7881784603335404,0.33508525295638275,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202404_06_48_cmd_residual,1717923613,,True,1,aa3bffb3,2024-06-09_05-00-13,3204.8190042972565,3204.8190042972565,3982574,CICSUNIX-US-003,172.31.105.37,3204.8190042972565,1,0.001893363359582067,0.05898037979099091,256,128,30,12,20,8,50,aa3bffb3
183,1.5680726526797915,0.3006420029343802,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202404_57_09_cmd_residual,1717926658,,False,1,e763f737,2024-06-09_05-50-58,3229.07448387146,3229.07448387146,193586,CICSUNIX-US-003,172.31.105.37,3229.07448387146,1,0.0015455536729032033,0.06235064123697639,256,128,30,12,20,8,50,e763f737
184,1.4784713615050045,0.2740093659666919,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202405_00_15_cmd_residual,1717926820,,False,1,280f80f9,2024-06-09_05-53-40,3205.6383476257324,3205.6383476257324,204230,CICSUNIX-US-003,172.31.105.37,3205.6383476257324,1,0.0019450383688255659,0.08671310650620181,256,128,30,12,20,8,50,280f80f9
185,1.6379073699394286,0.31948919005766035,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202405_51_00_cmd_residual,1717929915,,True,1,6cfcf266,2024-06-09_06-45-15,3255.042080640793,3255.042080640793,609502,CICSUNIX-US-003,172.31.105.37,3255.042080640793,1,0.0014350737317349012,0.05831082130476076,256,128,30,12,20,8,50,6cfcf266
186,1.5477854256171444,0.29465106559239046,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202405_53_42_cmd_residual,1717930062,,False,1,f42ead61,2024-06-09_06-47-42,3239.6754183769226,3239.6754183769226,618804,CICSUNIX-US-003,172.31.105.37,3239.6754183769226,1,0.001349278542941135,0.05582371712658832,256,128,30,12,20,8,50,f42ead61
187,1.654886475537162,0.29243411324065194,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202406_45_17_cmd_residual,1717933144,,True,1,be0870eb,2024-06-09_07-39-04,3227.076254606247,3227.076254606247,1025321,CICSUNIX-US-003,172.31.105.37,3227.076254606247,1,0.002724683843064377,0.05557481166751356,256,128,30,12,20,8,50,be0870eb
188,3.6936885914976,0.8683590543411502,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202406_47_44_cmd_residual,1717933287,,True,1,36170651,2024-06-09_07-41-27,3223.3669526576996,3223.3669526576996,1033509,CICSUNIX-US-003,172.31.105.37,3223.3669526576996,1,0.002933513260644129,0.050834243041980705,256,128,30,12,20,8,50,36170651
189,2.233487483937004,0.46033346894667493,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_09_202407_39_06_cmd_residual,1717936463,,True,1,4f45b0b5,2024-06-09_08-34-23,3317.356674194336,3317.356674194336,1440291,CICSUNIX-US-003,172.31.105.37,3317.356674194336,1,0.002878211560755415,0.08656322812995915,256,128,30,10,20,8,50,4f45b0b5
