,phi_loss,phi_std,avg_pred_loss,avg_pred_std,before_loss,before_std,folder,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/alpha,config/phi_first_out,config/phi_second_out,config/discrim_hidden,config/dim_a,config/gamma,config/SN,logdir
124,2.665926948921154,0.5470495715807967,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_10_34_cmd_res_ex_70_100_a12_h30_e500,1719603950,,False,1,1ea82449,2024-06-28_15-45-50,2115.2056243419647,2115.2056243419647,676916,CICSUNIX-US-003,172.31.105.37,2115.2056243419647,1,0.0020388686932211815,0.12860447365678387,70,100,30,12,10,4,1ea82449
125,2.666139792606086,0.5351059482509943,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_10_38_cmd_res_ex_70_100_a12_h30_e500,1719603959,,False,1,782f296d,2024-06-28_15-45-59,2121.447007894516,2121.447007894516,680264,CICSUNIX-US-003,172.31.105.37,2121.447007894516,1,0.0019904722277142095,0.07245881817590608,70,100,30,12,10,4,782f296d
126,2.7474040357734353,0.5888816407795523,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_10_46_cmd_res_ex_70_100_a12_h30_e500,1719603961,,True,1,ecdb0b5f,2024-06-28_15-46-01,2114.7692110538483,2114.7692110538483,690849,CICSUNIX-US-003,172.31.105.37,2114.7692110538483,1,0.0019307627830236404,0.07364383312977071,70,100,30,12,10,4,ecdb0b5f
127,2.598665499125878,0.5085407532823081,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_11_03_cmd_res_ex_70_100_a12_h30_e500,1719603968,,False,1,e547a20e,2024-06-28_15-46-08,2105.450701713562,2105.450701713562,709997,CICSUNIX-US-003,172.31.105.37,2105.450701713562,1,0.0014490624096624057,0.07392605690973213,70,100,30,12,10,4,e547a20e
128,2.6362242781493426,0.5337812788796147,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_29_05_cmd_res_ex_70_100_a12_h20_e500,1719605113,,False,1,07b57fe6,2024-06-28_16-05-13,2168.440767288208,2168.440767288208,2712144,CICSUNIX-US-003,172.31.105.37,2168.440767288208,1,0.001406998078089966,0.021258149767764224,70,100,20,12,10,4,07b57fe6
129,2.8991356163105246,0.5832331586743591,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_29_44_cmd_res_ex_70_100_a12_h20_e500,1719605149,,True,1,a89d804b,2024-06-28_16-05-49,2165.287662744522,2165.287662744522,2790175,CICSUNIX-US-003,172.31.105.37,2165.287662744522,1,0.0006967993276325744,0.020652696548330185,70,100,20,12,10,4,a89d804b
130,2.6882498442938427,0.5237150681928298,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_30_19_cmd_res_ex_70_100_a12_h20_e500,1719605197,,False,1,5cde5459,2024-06-28_16-06-37,2178.567527294159,2178.567527294159,2857122,CICSUNIX-US-003,172.31.105.37,2178.567527294159,1,0.0020356858709583378,0.019223498159724083,70,100,20,12,10,4,5cde5459
131,2.8483321911971577,0.5434272787423532,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_35_43_cmd_res_ex_70_100_a12_h20_e500,1719605563,,True,1,581b16dc,2024-06-28_16-12-43,2220.023394346237,2220.023394346237,3476500,CICSUNIX-US-003,172.31.105.37,2220.023394346237,1,0.0014321657411333125,0.019379709361713113,70,100,20,12,10,4,581b16dc
132,2.6645814130853314,0.56246900061995,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_39_31_cmd_res_ex_100_100_a12_h20_e500,1719605855,,False,1,256d6018,2024-06-28_16-17-35,2283.8231518268585,2283.8231518268585,3919142,CICSUNIX-US-003,172.31.105.37,2283.8231518268585,1,0.0018014791077644826,0.02059087882960416,100,100,20,12,10,4,256d6018
133,2.694044433650731,0.509994507857356,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_41_22_cmd_res_ex_100_100_a12_h20_e500,1719606032,,False,1,630db256,2024-06-28_16-20-32,2349.6480910778046,2349.6480910778046,4134292,CICSUNIX-US-003,172.31.105.37,2349.6480910778046,1,0.001954770593619808,0.1011231949733199,100,100,20,12,10,4,630db256
134,2.6659144893929736,0.5264062373959079,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_42_17_cmd_res_ex_70_100_a12_h20_e500,1719606115,,False,1,5d6dd840,2024-06-28_16-21-55,2377.6175622940063,2377.6175622940063,46053,CICSUNIX-US-003,172.31.105.37,2377.6175622940063,1,0.002008940844127415,0.02008763329602252,70,100,20,12,20,4,5d6dd840
135,2.790196345325336,0.5804900100397944,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_42_57_cmd_res_ex_70_100_a12_h20_e500,1719606171,,True,1,bc0eb79b,2024-06-28_16-22-51,2393.610479593277,2393.610479593277,119265,CICSUNIX-US-003,172.31.105.37,2393.610479593277,1,0.0007000911259130579,0.10297660109336335,70,100,20,12,20,4,bc0eb79b
136,3.2660825864706533,0.6841830301854027,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_43_57_cmd_res_ex_100_100_a12_h20_e500,1719606227,,True,1,80c8e297,2024-06-28_16-23-47,2390.4998977184296,2390.4998977184296,230846,CICSUNIX-US-003,172.31.105.37,2390.4998977184296,1,0.00019796128582824638,0.01903376158965206,100,100,20,12,20,4,80c8e297
137,2.577349751249554,0.5234823009665638,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_44_17_cmd_res_ex_100_256_a12_h20_e500,1719606537,,False,1,2e1f3c84,2024-06-28_16-28-57,2680.069751739502,2680.069751739502,265766,CICSUNIX-US-003,172.31.105.37,2680.069751739502,1,0.0019381099592897717,0.063404030354254,100,256,20,12,10,4,2e1f3c84
138,2.7787032563775327,0.631240999630345,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_44_33_cmd_res_ex_100_256_a12_h20_e500,1719606550,,True,1,c1bafd2b,2024-06-28_16-29-10,2677.1953494548798,2677.1953494548798,292295,CICSUNIX-US-003,172.31.105.37,2677.1953494548798,1,0.001584797828136004,0.06498293606274663,100,256,20,12,10,4,c1bafd2b
139,2.5384234598361806,0.5145885062625674,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_44_50_cmd_res_ex_80_256_a12_h20_e500,1719606433,,False,1,2271f75f,2024-06-28_16-27-13,2543.246439933777,2543.246439933777,319350,CICSUNIX-US-003,172.31.105.37,2543.246439933777,1,0.0016306415032831137,0.13959281715411898,80,256,20,12,20,4,2271f75f
140,2.5299165775344674,0.5048918527203334,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_45_53_cmd_res_ex_100_256_a12_h20_e500,1719606644,,False,1,a14e59c4,2024-06-28_16-30-44,2690.8132808208466,2690.8132808208466,415541,CICSUNIX-US-003,172.31.105.37,2690.8132808208466,1,0.0016739099025874175,0.1380791405627301,100,256,20,12,20,4,a14e59c4
141,3.556569511377877,0.7850807677781645,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_46_03_cmd_res_ex_80_70_a12_h20_e500,1719606278,,True,1,3ad9cd63,2024-06-28_16-24-38,2315.6889882087708,2315.6889882087708,428571,CICSUNIX-US-003,172.31.105.37,2315.6889882087708,1,0.00017426003094567148,0.08720138881378399,80,70,20,12,20,4,3ad9cd63
142,2.4796972922885963,0.4916234643206495,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_46_05_cmd_res_ex_100_256_a6_h20_e500,1719606659,,False,1,f4b2cca7,2024-06-28_16-30-59,2693.940838575363,2693.940838575363,430989,CICSUNIX-US-003,172.31.105.37,2693.940838575363,1,0.0016184047869868931,0.13768814262499574,100,256,20,6,20,6,f4b2cca7
143,2.5747393143100616,0.48551303698794673,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202415_46_12_cmd_res_ex_100_256_a6_h20_e500,1719606663,,False,1,d36503c1,2024-06-28_16-31-03,2691.373987674713,2691.373987674713,438826,CICSUNIX-US-003,172.31.105.37,2691.373987674713,1,0.0016444584180310053,0.1405118252591145,100,256,20,6,20,6,d36503c1
144,2.8357041119633317,0.5838733324414889,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_05_16_cmd_res_ex_100_256_a12_h80_e500,1719607905,,True,1,8832f29f,2024-06-28_16-51-45,2788.9138684272766,2788.9138684272766,2280740,CICSUNIX-US-003,172.31.105.37,2788.9138684272766,1,0.00034316559220362916,0.1022912728606161,100,256,80,12,20,4,8832f29f
145,2.7417698593082536,0.5330500508136818,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_05_52_cmd_res_ex_70_70_a12_h80_e500,1719607453,,True,1,cbd5b0b4,2024-06-28_16-44-13,2300.6566076278687,2300.6566076278687,2340093,CICSUNIX-US-003,172.31.105.37,2300.6566076278687,1,0.0016281069561333654,0.06548696777093292,70,70,80,12,20,4,cbd5b0b4
146,2.5807288487961477,0.48857162020407585,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_06_40_cmd_res_ex_100_256_a6_h80_e500,1719607984,,False,1,e421857f,2024-06-28_16-53-04,2784.384884595871,2784.384884595871,2417150,CICSUNIX-US-003,172.31.105.37,2784.384884595871,1,0.0015694393337344545,0.08282588440068969,100,256,80,6,20,4,e421857f
147,2.919137465661219,0.5991749704024227,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_12_46_cmd_res_ex_80_256_a12_h80_e500,1719608199,,True,1,a2757fa7,2024-06-28_16-56-39,2633.2264239788055,2633.2264239788055,2999555,CICSUNIX-US-003,172.31.105.37,2633.2264239788055,1,0.0016493302525181226,0.06282334178815462,80,256,80,12,20,6,a2757fa7
148,2.6552623981641355,0.5316226847600908,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_17_39_cmd_res_ex_100_256_a6_h80_e500,1719608707,,False,1,b5819cf9,2024-06-28_17-05-07,2847.732876062393,2847.732876062393,3454967,CICSUNIX-US-003,172.31.105.37,2847.732876062393,1,0.0016594270731907015,0.10353903824074011,100,256,80,6,20,6,b5819cf9
149,2.6599731474093913,0.5278984934662043,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_20_34_cmd_res_ex_100_70_a12_h80_e500,1719608606,,False,1,2c845614,2024-06-28_17-03-26,2571.7960476875305,2571.7960476875305,3725328,CICSUNIX-US-003,172.31.105.37,2571.7960476875305,1,0.0015457723324145173,0.0656306265941247,100,70,80,12,20,6,2c845614
150,3.269530912761468,0.7081858928213368,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_21_57_cmd_res_ex_80_256_a6_h80_e500,1719608813,,True,1,a24937eb,2024-06-28_17-06-53,2695.9367294311523,2695.9367294311523,3850208,CICSUNIX-US-003,172.31.105.37,2695.9367294311523,1,0.0003078093447098247,0.08247510966325278,80,256,80,6,20,6,a24937eb
151,2.6812478987296298,0.5170327351967915,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_22_54_cmd_res_ex_80_256_a6_h80_e500,1719608871,,False,1,16f73118,2024-06-28_17-07-51,2697.162419319153,2697.162419319153,3931244,CICSUNIX-US-003,172.31.105.37,2697.162419319153,1,0.0016432439510254031,0.06350195436768814,80,256,80,6,10,8,16f73118
152,2.8522794305580974,0.5764615802690186,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_23_51_cmd_res_ex_256_256_a6_h80_e500,1719609870,,True,1,ecb66834,2024-06-28_17-24-30,3639.099705696106,3639.099705696106,4011652,CICSUNIX-US-003,172.31.105.37,3639.099705696106,1,0.00028112062800947536,0.13951367260014239,256,256,80,6,10,6,ecb66834
153,2.75993726471665,0.5577572383973447,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_24_41_cmd_res_ex_80_256_a6_h100_e500,1719608998,,True,1,671319d7,2024-06-28_17-09-58,2716.657284259796,2716.657284259796,4081837,CICSUNIX-US-003,172.31.105.37,2716.657284259796,1,0.0016072670790613659,0.08684355228734741,80,256,100,6,10,6,671319d7
154,2.6713803455934078,0.5324922662597183,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_27_16_cmd_res_ex_80_256_a6_h80_e500,1719609190,,False,1,74937ac5,2024-06-28_17-13-10,2753.486741065979,2753.486741065979,94410,CICSUNIX-US-003,172.31.105.37,2753.486741065979,1,0.0015163952841355719,0.0639611219598861,80,256,80,6,10,6,74937ac5
155,2.7847821731554445,0.5670625124131127,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_29_00_cmd_res_ex_80_256_a6_h80_e500,1719609325,,True,1,c0a3fbeb,2024-06-28_17-15-25,2785.416669845581,2785.416669845581,234223,CICSUNIX-US-003,172.31.105.37,2785.416669845581,1,0.0016365795092499345,0.13542740201830655,80,256,80,6,20,6,c0a3fbeb
156,2.5817814035673976,0.5032945663179329,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_29_14_cmd_res_ex_100_256_a12_h80_e500,1719609552,,False,1,2fe66768,2024-06-28_17-19-12,2998.3495593070984,2998.3495593070984,253027,CICSUNIX-US-003,172.31.105.37,2998.3495593070984,1,0.001683354269551095,0.061480398521123684,100,256,80,12,20,6,2fe66768
157,2.7236675419202485,0.548324955200602,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_30_46_cmd_res_ex_80_256_a6_h80_e500,1719609447,,True,1,c24a551f,2024-06-28_17-17-27,2800.2739627361298,2800.2739627361298,379049,CICSUNIX-US-003,172.31.105.37,2800.2739627361298,1,0.0016958605978252723,0.13919194503194648,80,256,80,6,20,6,c24a551f
158,2.4971311697974805,0.5090307954445302,8.433405216387943,1.8057103413059725,8.69058937218443,1.9075824778021837,06_28_202416_31_01_cmd_res_ex_100_256_a12_h80_e500,1719609670,,False,1,4887f9ae,2024-06-28_17-21-10,3008.1163017749786,3008.1163017749786,396613,CICSUNIX-US-003,172.31.105.37,3008.1163017749786,1,0.0016787714521405048,0.13856706569167657,100,256,80,12,20,4,4887f9ae
